MLS Number,address_new,lat,lng
DENC518518,"1100 Lovering Apt 316 Wilmington, DE",39.7546145,-75.5544824
DENC526080,"1312 N Clayton  Wilmington, DE",39.7553887,-75.5623537
DENC528128,"1404 N Grant  Wilmington, DE",39.7585069,-75.567675
DENC2002020,"1606 N Rodney  Wilmington, DE",39.7569856,-75.5586495
DENC527342,"1615 N Franklin  Wilmington, DE",39.7560216,-75.5559066
DENC526876,"1100 Lovering Apt 1406 Wilmington, DE",39.7545529,-75.5543854
DENC2021240,"1314 W 9Th  Wilmington, DE",39.7501324,-75.5622628
DENC2009930,"1205 Shallcross  Wilmington, DE",39.7550825,-75.55549719999999
DENC2018168,"903 N Rodney  Wilmington, DE",39.7512697,-75.564082
DENC2017808,"1404 Hamilton  Wilmington, DE",39.7598682,-75.5711883
DENC2012174,"1604 N Franklin  Wilmington, DE",39.7555789,-75.55575879999999
DENC526658,"907 N Franklin  Wilmington, DE",39.7503943,-75.5612167
DENC2012746,"1519 W 14Th  Wilmington, DE",39.7560072,-75.5619444
DENC525388,"1503 N Scott  Wilmington, DE",39.7577465,-75.56454819999999
DENC2000531,"2608 W 18Th  Wilmington, DE",39.7641401,-75.5741785
DENC2000158,"1000 Wawaset  Wilmington, DE",39.7542479,-75.55217689999999
DENC2019202,"2512 W 18Th  Wilmington, DE",39.7636389,-75.5729831
DENC525008,"2329 W 18Th  Wilmington, DE",39.7629414,-75.5703128
DENC2000404,"1408 Riverview  Wilmington, DE",39.7605067,-75.57195
DENC2011956,"2413 Kentmere  Wilmington, DE",39.7657324,-75.5672088
DENC524818,"1507 N Harrison  Wilmington, DE",39.7551095,-75.55508789999999
DENC2021716,"1412 Lovering  Wilmington, DE",39.7577127,-75.5573507
DENC2020254,"32 Rockford  Wilmington, DE",39.7667239,-75.5665867
DENC522236,"1308 Woodlawn  Wilmington, DE",39.7586,-75.57090400000001
DENC528624,"2413 W 18Th  Wilmington, DE",39.76328720000001,-75.5711769
DENC2000469,"1109 N Rodney  Wilmington, DE",39.7538902,-75.5623537
DENC2020430,"1401 Hamilton  Wilmington, DE",39.75995959999999,-75.5716772
DENC2014742,"1400 Clinton  Wilmington, DE",39.7605734,-75.5730064
DENC2002744,"2401 Pennsylvania Apt 1214 Wilmington, DE",41.2033216,-77.1945247
DENC2004738,"1605 Mount Salem  Wilmington, DE",39.7633002,-75.5761113
DENC525524,"1706 N Park Apt B008 Wilmington, DE",39.7632929,-75.5567367
DENC505554,"23 Vilone  Wilmington, DE",39.7420422,-75.5949036
DENC508372,"11 Spruce  Elsmere, DE",39.7402612,-75.6033724
DENC517186,"23 Brier  Wilmington, DE",39.7436785,-75.5875598
DENC523218,"1410 Montgomery  Wilmington, DE",39.741629,-75.6051457
DENC519940,"1504 W 6Th  Wilmington, DE",39.74829,-75.5664015
DENC519774,"1104 N Clayton  Wilmington, DE",39.7534572,-75.5636841
DENC518826,"1214 Mccoy  Wilmington, DE",39.7466336,-75.56279669999999
DENC518554,"1709 Howland  Wilmington, DE",39.7518055,-75.567459
DENC511824,"1607 Beech  Wilmington, DE",39.7412113,-75.5731893
DENC509562,"600 N Ford Apt 203 Wilmington, DE",39.7545241,-75.5796824
DENC509846,"1800 Chestnut  Wilmington, DE",39.7448428,-75.57321209999999
DENC503786,"109 Olga  Wilmington, DE",39.7435319,-75.5945967
DENC501882,"29 Beech  Elsmere, DE",39.7373772,-75.60396349999999
DENC501242,"2413 W 6Th  Wilmington, DE",39.75298799999999,-75.57696399999999
DENC491404,"1207 Woodlawn  Wilmington, DE",39.7579716,-75.5718591
DENC491404,"1207 Woodlawn  Wilmington, DE",39.7579716,-75.5718591
DENC512184,"1207 Woodlawn  Wilmington, DE",39.7579716,-75.5718591
DENC512184,"1207 Woodlawn  Wilmington, DE",39.7579716,-75.5718591
DENC491004,"525 N Scott  Wilmington, DE",39.7497726,-75.5699376
DENC506524,"29 Richard  Wilmington, DE",39.741938,-75.5925163
DENC518272,"1703 Sycamore  Wilmington, DE",39.7420913,-75.5735986
DENC518272,"1703 Sycamore  Wilmington, DE",39.7420913,-75.5735986
DENC2002298,"1703 Sycamore  Wilmington, DE",39.7420913,-75.5735986
DENC2002298,"1703 Sycamore  Wilmington, DE",39.7420913,-75.5735986
DENC505790,"1511 Hickory  Wilmington, DE",39.7430181,-75.6064643
DENC524320,"2120 Lancaster  Wilmington, DE",39.7475456,-75.57696399999999
DENC518008,"739 S Broom  Wilmington, DE",39.7389829,-75.5710859
DENC524238,"213 S Union  Wilmington, DE",39.7456578,-75.5757588
DENC513228,"2109 W 7Th  Wilmington, DE",39.7522025,-75.57278
DENC510052,"209 7Th  Wilmington, DE",39.73376210000001,-75.5700399
DENC506896,"1514 Anchorage  Wilmington, DE",39.734115,-75.572113
DENC505980,"1507 Clayton  Wilmington, DE",39.7342707,-75.57725959999999
DENC506018,"408 S Bancroft  Wilmington, DE",39.7450799,-75.5778167
DENC505726,"8 Walnut  Wilmington, DE",39.74224299999999,-75.54627099999999
DENC505416,"507 Junction  Wilmington, DE",39.744655,-75.5483909
DENC503016,"13 S Sycamore  Wilmington, DE",39.7474019,-75.5783945
DENC502372,"12 Harrow  Wilmington, DE",39.7466254,-75.6094197
DENC500426,"214 Village  Wilmington, DE",39.744655,-75.5483909
DENC499728,"112 Vilone  Wilmington, DE",39.7430144,-75.5973704
DENC518664,"2110 Gilles  Wilmington, DE",39.7462845,-75.5773619
DENC506570,"1207 W 7Th  Wilmington, DE",39.7476603,-75.5616601
DENC521402,"1216 Mccoy  Wilmington, DE",39.746663,-75.562855
DENC519132,"8 Exmore  Wilmington, DE",39.7374378,-75.61101099999999
DENC506878,"322 Tindall  Wilmington, DE",39.7464539,-75.59118629999999
DENC523200,"2825 W 6Th  Wilmington, DE",39.754733,-75.581243
DENC522334,"403 S Scott  Wilmington, DE",39.74342,-75.5742808
DENC521764,"2 S Ogle  Wilmington, DE",39.7508185,-75.58577489999999
DENC517084,"29 Servan  Wilmington, DE",39.7500989,-75.5740762
DENC517030,"2 Servan  Wilmington, DE",39.750132,-75.574398
DENC512958,"2205 Faulkland  Wilmington, DE",39.7469409,-75.62255909999999
DENC512882,"1108 Dilworth  Wilmington, DE",39.7455147,-75.60405449999999
DENC509248,"905 N Clayton  Wilmington, DE",39.7517716,-75.5653214
DENC507188,"2133 Biddle  Wilmington, DE",39.7474628,-75.5776348
DENC503200,"1912 W 9Th  Wilmington, DE",39.7531008,-75.56943729999999
DENC501554,"23 Servan  Wilmington, DE",39.7504166,-75.57386009999999
DENC501368,"2033 Barry  Wilmington, DE",39.7427238,-75.5796926
DENC501528,"1008 Coleman  Wilmington, DE",39.7335933,-75.5677149
DENC504506,"2112 Gilles  Wilmington, DE",39.746283,-75.577463
DENC509962,"403 Hillside Ave  Wilmington, DE",39.7418605,-75.6210588
DENC518544,"500 S Rodney  Wilmington, DE",39.7412462,-75.57034689999999
DENC509424,"207 Olga Road  Wilmington, DE",39.7430288,-75.59873449999999
DENC513274,"1203 W 7Th  Wilmington, DE",39.7476431,-75.5615237
DENC520656,"637 Harrington  Wilmington, DE",39.7438414,-75.5804998
DENC518222,"107 Ford  Wilmington, DE",39.7295104,-75.6489331
DENC511222,"1405 Brook  Wilmington, DE",39.7443053,-75.6101017
DENC521224,"107 Chestnut  Elsmere, DE",39.7410602,-75.600326
DENC509238,"2116 Gilles  Wilmington, DE",39.7463726,-75.57766889999999
DENC508872,"401 Ohio  Wilmington, DE",39.7407987,-75.62265
DENC503166,"6 Poplar  Wilmington, DE",39.7359593,-75.5489133
DENC523562,"1710 Maple  Wilmington, DE",39.7425453,-75.5737578
DENC517740,"2119 Biddle  Wilmington, DE",39.747272,-75.577055
DENC510788,"1618 Howland  Wilmington, DE",39.7511781,-75.56670849999999
DENC503106,"11 S Sycamore  Wilmington, DE",39.747487,-75.5782942
DENC511874,"35 Brier  Wilmington, DE",39.7442022,-75.587412
DENC517662,"605 S Union  Wilmington, DE",39.7430396,-75.5775893
DENC518102,"103 Beech  Elsmere, DE",39.7368815,-75.6041001
DENC511468,"216 S Bancroft  Wilmington, DE",39.74558529999999,-75.5771345
DENC521954,"204 Virginia  Wilmington, DE",39.7389743,-75.62069509999999
DENC521954,"204 Virginia  Wilmington, DE",39.7389743,-75.62069509999999
DENC528734,"204 Virginia  Wilmington, DE",39.7389743,-75.62069509999999
DENC528734,"204 Virginia  Wilmington, DE",39.7389743,-75.62069509999999
DENC521530,"1518 Montgomery  Wilmington, DE",39.7421022,-75.6076465
DENC520566,"2130 Biddle Street  Wilmington, DE",39.747153,-75.5776802
DENC518232,"102 Yale  Wilmington, DE",39.7330133,-75.57472419999999
DENC518090,"3 Latimer  Wilmington, DE",39.734666,-75.5731325
DENC517154,"1009 Montgomery  Wilmington, DE",39.7466721,-75.6025995
DENC511618,"436 Geddes  Wilmington, DE",39.7438648,-75.57748699999999
DENC510070,"104 9Th  Wilmington, DE",39.7446582,-75.5491777
DENC509354,"2110 Biddle  Wilmington, DE",39.7468299,-75.57691849999999
DENC505910,"12 Brier  Wilmington, DE",39.7431058,-75.5872414
DENC506346,"39 S Sycamore  Wilmington, DE",39.7465225,-75.5790104
DENC505118,"1313 Dewson  Wilmington, DE",39.7457689,-75.5970067
DENC504890,"1432 Oak Hill  Wilmington, DE",39.7445873,-75.6001441
DENC503708,"406 Baldini Blvd  Wilmington, DE",39.7450649,-75.59088899999999
DENC502656,"600 N Ford  Wilmington, DE",39.754366,-75.57950199999999
DENC502656,"600 N Ford  Wilmington, DE",39.754366,-75.57950199999999
DENC2009222,"600 N Ford  Wilmington, DE",39.754366,-75.57950199999999
DENC2009222,"600 N Ford  Wilmington, DE",39.754366,-75.57950199999999
DENC500220,"7 Servan  Wilmington, DE",39.75024980000001,-75.57472419999999
DENC496502,"1521 Beech  Wilmington, DE",39.7407266,-75.5720865
DENC479960,"106 S Ford  Wilmington, DE",39.7482739,-75.5842856
DENC519528,"2121 Biddle  Wilmington, DE",39.747297,-75.577112
DENC508202,"1604 W Willow Run  Wilmington, DE",39.7460593,-75.6082148
DENC507522,"23 Village  Wilmington, DE",39.744655,-75.5483909
DENC507624,"202 Atkins  Wilmington, DE",39.7488865,-75.588276
DENC519110,"404 Baldini  Wilmington, DE",39.7449995,-75.59091339999999
DENC502384,"713 N Rodney  Wilmington, DE",39.7495601,-75.5652191
DENC500366,"3 Alvil  Wilmington, DE",39.7402467,-75.5945853
DENC500366,"3 Alvil  Wilmington, DE",39.7402467,-75.5945853
DENC528244,"3 Alvil  Wilmington, DE",39.7402467,-75.5945853
DENC528244,"3 Alvil  Wilmington, DE",39.7402467,-75.5945853
DENC519018,"504 Red Bud  Wilmington, DE",39.745739,-75.591067
DENC517762,"215 S Union  Wilmington, DE",39.745582,-75.57586119999999
DENC508464,"2125 Gilles  Wilmington, DE",39.7467642,-75.5776461
DENC507842,"400 S Sycamore  Wilmington, DE",39.74585,-75.578878
DENC506956,"2905 Cherry  Wilmington, DE",39.7364868,-75.6158824
DENC503352,"2104 Peachtree  Wilmington, DE",39.749278,-75.6191948
DENC496204,"107 S Bancroft  Wilmington, DE",39.7464723,-75.57648739999999
DENC509796,"1511 Binder  Wilmington, DE",39.743693,-75.60587319999999
DENC503808,"841 N Clayton  Wilmington, DE",39.7514089,-75.56557149999999
DENC503808,"841 N Clayton  Wilmington, DE",39.7514089,-75.56557149999999
DENC2013618,"841 N Clayton  Wilmington, DE",39.7514089,-75.56557149999999
DENC2013618,"841 N Clayton  Wilmington, DE",39.7514089,-75.56557149999999
DENC523690,"12 Richard  Wilmington, DE",39.7408237,-75.5931416
DENC522328,"1613 W 8Th  Wilmington, DE",39.7506309,-75.5664357
DENC521760,"2119 Gilles  Wilmington, DE",39.7466736,-75.5774756
DENC512308,"315 5Th  Wilmington, DE",39.7424171,-75.5535386
DENC509742,"1419 Brook  Wilmington, DE",39.7433493,-75.6109656
DENC509188,"1313 Greenleaf  Wilmington, DE",39.7461838,-75.59373269999999
DENC508776,"2131 Gilles  Wilmington, DE",39.744655,-75.5483909
DENC509298,"714 S Scott  Wilmington, DE",39.7409887,-75.57540639999999
DENC521688,"2134 Linden  Wilmington, DE",39.7460174,-75.57868069999999
DENC507270,"1411 Oak Hill  Wilmington, DE",39.7462854,-75.59859809999999
DENC519374,"636 Mclane  Wilmington, DE",39.7427986,-75.5791923
DENC501154,"25 Servan  Wilmington, DE",39.75031250000001,-75.57389420000001
DENC521376,"45 Brier  Wilmington, DE",39.7445342,-75.5872301
DENC501810,"2032 Clark  Wilmington, DE",39.744655,-75.5483909
DENC517054,"2115 W 7Th  Wilmington, DE",39.7522734,-75.5729506
DENC518808,"28 Servan  Wilmington, DE",39.7501523,-75.5740307
DENC519582,"1118 Clayton  Wilmington, DE",39.7366209,-75.5755753
DENC517890,"238 Tamarack  Wilmington, DE",39.7348259,-75.5996894
DENC509758,"510 Ohio  Wilmington, DE",39.74303,-75.62251359999999
DENC506704,"1407 Wedgewood  Wilmington, DE",39.7470635,-75.59882549999999
DENC505640,"5 Olga  Wilmington, DE",39.7428266,-75.5918229
DENC504066,"604 S Dupont  Wilmington, DE",39.7412906,-75.5735795
DENC501840,"217 S Ogle  Wilmington, DE",39.7477205,-75.5884124
DENC503034,"1017 Dettling  Wilmington, DE",39.7460223,-75.6171489
DENC503446,"121 S Clifton  Wilmington, DE",39.7361839,-75.6123296
DENC521168,"1524 Sycamore  Wilmington, DE",39.741031,-75.572047
DENC506194,"501 S Woodward  Wilmington, DE",39.7326383,-75.6149231
DENC502682,"622 N Broom  Wilmington, DE",39.7482725,-75.564082
DENC512054,"1111 Coleman  Wilmington, DE",39.7334238,-75.5688785
DENC521146,"1042 N Dupont  Wilmington, DE",39.7536388,-75.5651963
DENC519572,"712 Woodlawn  Wilmington, DE",39.753202,-75.574473
DENC517104,"307 S Cleveland  Wilmington, DE",39.7464468,-75.5882419
DENC506582,"1 Rigdon  Wilmington, DE",39.7410976,-75.59850279999999
DENC521524,"1 Richard  Wilmington, DE",39.7407139,-75.59396989999999
DENC505262,"413 S Dupont  Wilmington, DE",39.7429097,-75.5730529
DENC503402,"609 S Dupont  Wilmington, DE",39.7415822,-75.5739397
DENC501270,"302 Dupont  Wilmington, DE",39.7471915,-75.5696428
DENC500948,"714 S Broom  Wilmington, DE",39.7392485,-75.57030139999999
DENC523396,"514 S Lincoln  Wilmington, DE",39.742869,-75.575571
DENC521560,"2116 Pyle  Wilmington, DE",39.748867,-75.57595210000001
DENC511572,"325 5Th  Wilmington, DE",39.7400978,-75.5467199
DENC510596,"712 N Harrison  Wilmington, DE",39.7479879,-75.56089829999999
DENC508324,"1101 Coleman  Wilmington, DE",39.7336061,-75.5685732
DENC504824,"113 Western  Wilmington, DE",39.744655,-75.5483909
DENC523616,"13 N Clifton  Wilmington, DE",39.7395442,-75.6130115
DENC509630,"302 Ohio  Wilmington, DE",39.7400593,-75.62210449999999
DENC506190,"2605 Orchard  Wilmington, DE",39.7391443,-75.6153029
DENC511376,"408 Tatum  Wilmington, DE",39.7460108,-75.5920502
DENC521882,"12 Vilone  Wilmington, DE",39.7428401,-75.595131
DENC521454,"1525 Bondridge  Wilmington, DE",39.7453569,-75.6065552
DENC501450,"1012 N Clayton  Wilmington, DE",39.752774,-75.5641275
DENC503874,"1001 S Rodney  Wilmington, DE",39.7374788,-75.57346220000001
DENC503026,"1305 Dewson  Wilmington, DE",39.7456147,-75.5960972
DENC517188,"1900 Howland  Wilmington, DE",39.7524399,-75.5698239
DENC510878,"110 Greenridge  Wilmington, DE",39.7556921,-75.59282329999999
DENC508954,"239B Linden  Wilmington, DE",39.744655,-75.5483909
DENC522244,"1029 N Scott  Wilmington, DE",39.754366,-75.566794
DENC523532,"107 Ohio  Wilmington, DE",39.7381191,-75.593278
DENC522958,"20 Servan  Wilmington, DE",39.7504684,-75.57426939999999
DENC522002,"111 Oak  Wilmington, DE",39.744655,-75.5483909
DENC522254,"637 Geddes  Wilmington, DE",39.7425975,-75.57877169999999
DENC520848,"1305 Kenwood  Wilmington, DE",39.7462155,-75.59523329999999
DENC503680,"2102 Wildwood  Wilmington, DE",39.7484942,-75.618922
DENC500616,"1030 Wagoner  Wilmington, DE",39.7469997,-75.618331
DENC524742,"111 Vilone  Wilmington, DE",39.7426536,-75.597325
DENC2000098,"2424 W 7Th  Wilmington, DE",39.7535458,-75.5770095
DENC509994,"2517 Turnstone  Wilmington, DE",39.7521029,-75.6228319
DENC525452,"706 Woodlawn  Wilmington, DE",39.7531256,-75.5746219
DENC522268,"231 S Colonial  Wilmington, DE",39.7451475,-75.5854826
DENC517282,"303 S Dupont  Wilmington, DE",39.7437029,-75.5725413
DENC517282,"303 S Dupont  Wilmington, DE",39.7437029,-75.5725413
DENC2000547,"303 S Dupont  Wilmington, DE",39.7437029,-75.5725413
DENC2000547,"303 S Dupont  Wilmington, DE",39.7437029,-75.5725413
DENC512464,"120 S Ford  Wilmington, DE",39.7481163,-75.5843652
DENC511686,"227 Colonial  Wilmington, DE",39.7463373,-75.5849564
DENC510582,"602 Hawley  Wilmington, DE",39.7530874,-75.5772823
DENC506890,"1416 Oak Hill  Wilmington, DE",39.7455138,-75.59873449999999
DENC504154,"106 S Cleveland  Wilmington, DE",39.7488753,-75.58600229999999
DENC522966,"1422 Oak Hill  Wilmington, DE",39.7451882,-75.5992802
DENC523134,"1904 Howland  Wilmington, DE",39.7523811,-75.5699831
DENC503356,"1 Woodbury  Wilmington, DE",39.7493767,-75.6206042
DENC524792,"1002 Gallery  Wilmington, DE",39.744655,-75.5483909
DENC519756,"1319 Greenleaf  Wilmington, DE",39.7465625,-75.5942329
DENC508452,"2509 Turnstone  Wilmington, DE",39.7511226,-75.6228773
DENC496298,"2114 Peachtree  Wilmington, DE",39.7499842,-75.62010409999999
DENC513024,"1314 Kenwood  Wilmington, DE",39.7461347,-75.5967793
DENC524324,"104 Walls  Wilmington, DE",39.7476974,-75.6230418
DENC511154,"114 Walls  Wilmington, DE",39.7476974,-75.6230418
DENC509416,"213 N Ogle  Wilmington, DE",39.75308630000001,-75.5846835
DENC505672,"1501 Oak  Wilmington, DE",39.7393609,-75.57212559999999
DENC520406,"914 N Clayton  Wilmington, DE",39.7521527,-75.5645937
DENC517992,"2520 Kittiwake  Wilmington, DE",39.7511182,-75.6234683
DENC501268,"1344 Clifford  Wilmington, DE",39.7444152,-75.5958769
DENC501268,"1344 Clifford  Wilmington, DE",39.7444152,-75.5958769
DENC2011194,"1344 Clifford  Wilmington, DE",39.7444152,-75.5958769
DENC2011194,"1344 Clifford  Wilmington, DE",39.7444152,-75.5958769
DENC494818,"2905 W 6Th  Wilmington, DE",39.7549943,-75.5816822
DENC518652,"1029 N Clayton  Wilmington, DE",39.753155,-75.5644118
DENC512896,"714 Bayard  Wilmington, DE",39.7528401,-75.57314389999999
DENC502532,"1308 Clifford  Wilmington, DE",39.7444152,-75.5958769
DENC522840,"1006 Gallery  Wilmington, DE",39.744655,-75.5483909
DENC522282,"1500 Beech  Wilmington, DE",39.7401506,-75.5715862
DENC2000094,"828 N Dupont  Wilmington, DE",39.7514457,-75.5667199
DENC501140,"700 S Rodney  Wilmington, DE",39.7396946,-75.5712619
DENC521818,"1064 Wagoner  Wilmington, DE",39.7442412,-75.61960400000001
DENC510442,"14 Bedford  Wilmington, DE",39.75329259999999,-75.5752752
DENC520262,"117 Olga  Wilmington, DE",39.744655,-75.5483909
DENC503234,"2519 Kittiwake  Wilmington, DE",39.7509109,-75.6240139
DENC499750,"1321 Greenleaf  Wilmington, DE",39.7466981,-75.5943693
DENC509320,"1702 Sycamore  Wilmington, DE",39.7419264,-75.5742223
DENC505796,"1012 Kendall  Wilmington, DE",39.7467906,-75.6154212
DENC522122,"1039 Dettling  Wilmington, DE",39.7442213,-75.6181946
DENC509536,"1100 Spruce  Wilmington, DE",39.7426609,-75.6005079
DENC519212,"1031 N Clayton  Wilmington, DE",39.7532028,-75.5644004
DENC510016,"710 Bayard  Wilmington, DE",39.7527417,-75.5732234
DENC505808,"2113 Pyle  Wilmington, DE",39.7490404,-75.57545189999999
DENC522056,"215 S Ogle  Wilmington, DE",39.7478668,-75.58832149999999
DENC520990,"426 Ohio  Wilmington, DE",39.742348,-75.6224227
DENC520380,"711 Coverdale  Wilmington, DE",39.7548063,-75.57645240000001
DENC500688,"2 Crawford  Wilmington, DE",39.754898,-75.5741989
DENC507046,"720 S Scott  Wilmington, DE",39.7407356,-75.57558829999999
DENC512780,"3 E Brookland  Wilmington, DE",39.7425913,-75.6148475
DENC522864,"2019 Wildwood  Wilmington, DE",39.7500655,-75.6185583
DENC520774,"1416 Wedgewood  Wilmington, DE",39.7458315,-75.5996894
DENC522234,"307 S Gray  Wilmington, DE",39.7459319,-75.5873665
DENC508654,"30 S Ford  Wilmington, DE",39.7488361,-75.58381949999999
DENC519232,"900 N Bancroft  Wilmington, DE",39.7545185,-75.5719159
DENC511926,"1801 W 10Th  Wilmington, DE",39.7536443,-75.5672657
DENC519160,"3002 W 5Th  Wilmington, DE",39.7541701,-75.5832738
DENC522584,"114 Exmore  Wilmington, DE",39.7365529,-75.610874
DENC519270,"1817 Linden  Wilmington, DE",39.7443335,-75.57456499999999
DENC498196,"821 Bayard  Wilmington, DE",39.75414900000001,-75.5728141
DENC494834,"1114 N Bancroft  Wilmington, DE",39.7565538,-75.5703924
DENC502890,"2113 Fairfield  Wilmington, DE",39.75549609999999,-75.57091539999999
DENC498122,"902 N Bancroft  Wilmington, DE",39.7544704,-75.57184769999999
DENC498122,"902 N Bancroft  Wilmington, DE",39.7544704,-75.57184769999999
DENC524632,"902 N Bancroft  Wilmington, DE",39.7544704,-75.57184769999999
DENC524632,"902 N Bancroft  Wilmington, DE",39.7544704,-75.57184769999999
DENC524630,"900 N Bancroft Parkway  Wilmington, DE",39.7545185,-75.5719159
DENC503314,"2500 Marion  Wilmington, DE",39.7368121,-75.6135571
DENC501812,"9 Elm  Wilmington, DE",39.7421401,-75.61733079999999
DENC520122,"1104 Woodlawn  Wilmington, DE",39.7572053,-75.5718022
DENC510274,"711 Armstrong  Wilmington, DE",39.7461972,-75.6226046
DENC503818,"711 Nottingham  Wilmington, DE",39.754675,-75.577578
DENC508362,"8 Crawford  Wilmington, DE",39.7551936,-75.5738135
DENC519924,"2600 Washington  Wilmington, DE",39.744655,-75.5483909
DENC512510,"7 Chestnut Run  Wilmington, DE",39.7555391,-75.5995757
DENC518414,"702 Blackshire  Wilmington, DE",39.754007,-75.576949
DENC501432,"2208 Fairfield  Wilmington, DE",39.755839,-75.5727687
DENC507546,"712 Coverdale  Wilmington, DE",39.7552434,-75.5755428
DENC502902,"700 Blackshire  Wilmington, DE",39.7540981,-75.577089
DENC523090,"701 Nottingham  Wilmington, DE",39.7543912,-75.57778239999999
DENC506108,"1110 Blackshire  Wilmington, DE",39.7581606,-75.5730415
DENC501086,"714 Nottingham  Wilmington, DE",39.7548302,-75.5768454
DENC510022,"2303 Ridgeway  Wilmington, DE",39.7564223,-75.5739511
DENC494212,"3007 W 6Th  Wilmington, DE",39.7553179,-75.5826826
DENC503632,"704 Coverdale  Wilmington, DE",39.7544958,-75.5761795
DENC496168,"801 Blackshire  Wilmington, DE",39.7548918,-75.5746333
DENC509296,"9 Chestnut Run  Wilmington, DE",39.755258,-75.5998486
DENC504170,"4100 Lancaster  Wilmington, DE",39.7563037,-75.5989164
DENC520602,"732 Nottingham  Wilmington, DE",39.7559097,-75.576134
DENC2018338,"241 Linden  Wilmington, DE",39.7356444,-75.5978138
DENC2008696,"107 N Dupont  Elsmere, DE",39.7429569,-75.5897311
DENC2021986,"9 Western  Wilmington, DE",39.744655,-75.5483909
DENC2018340,"238 Alban  Wilmington, DE",39.7310456,-75.5743718
DENC2010094,"2608 Sylvan  Wilmington, DE",39.7333073,-75.6139209
DENC2009956,"1300 W 7Th  Wilmington, DE",39.7477564,-75.5628086
DENC2007972,"2122 W 8Th  Wilmington, DE",39.7528025,-75.5727687
DENC2007664,"1512 Coleman  Wilmington, DE",39.7320278,-75.5716885
DENC2007234,"1700 W 9Th  Wilmington, DE",39.752117,-75.5670383
DENC2007040,"1809 Sycamore  Wilmington, DE",39.7427803,-75.5753041
DENC2006662,"1201 Sycamore  Wilmington, DE",39.7394605,-75.5672998
DENC2005316,"21 Vilone  Wilmington, DE",39.7419714,-75.5947331
DENC2004306,"1538 Clayton  Wilmington, DE",39.7342267,-75.5776916
DENC2003400,"1518 Dilworth  Wilmington, DE",39.7457284,-75.6063734
DENC2000626,"204 Alban  Wilmington, DE",39.7318662,-75.5746219
DENC527914,"263 Locust  Wilmington, DE",39.7347199,-75.5989278
DENC526360,"101 N Broom  Wilmington, DE",39.7440955,-75.5675385
DENC525810,"1807 Maple  Wilmington, DE",39.7432799,-75.5745764
DENC524116,"1522 Sycamore  Wilmington, DE",39.7410136,-75.57193869999999
DENC2019686,"1526 Faulkland  Wilmington, DE",39.7480602,-75.60594139999999
DENC2009404,"3100 Conrad  Wilmington, DE",39.7525828,-75.5849905
DENC2022808,"512 S Union  Wilmington, DE",39.7434429,-75.57664559999999
DENC2010630,"1518 W Latimer  Wilmington, DE",39.7353984,-75.5752586
DENC2015610,"113 Rodman  Wilmington, DE",39.7493313,-75.5790787
DENC2017608,"711 N Union  Wilmington, DE",39.7518808,-75.57148389999999
DENC2014324,"1149 Clayton  Wilmington, DE",39.7365151,-75.57675929999999
DENC2012996,"204 6Th  Wilmington, DE",39.7423978,-75.5520477
DENC2008042,"249 Locust  Wilmington, DE",39.7352245,-75.5990187
DENC2006838,"202 Alban  Wilmington, DE",39.7319282,-75.5746446
DENC2003578,"711 S Dupont  Wilmington, DE",39.740853,-75.57448769999999
DENC527840,"127 Olga  Wilmington, DE",39.7439159,-75.59615409999999
DENC524428,"424 S Sycamore  Wilmington, DE",39.7451644,-75.57911299999999
DENC517310,"1804 W 6Th  Wilmington, DE",39.7497899,-75.5702246
DENC517306,"1802 W 6Th  Wilmington, DE",39.7497865,-75.5702178
DENC2001598,"2717 W 3Rd  Wilmington, DE",39.7519929,-75.5811023
DENC526482,"200 S Cleveland  Wilmington, DE",39.7481218,-75.5865934
DENC2004062,"1813 Saint Elizabeth  Wilmington, DE",39.7379951,-75.57647170000001
DENC2002720,"10 Alvil  Wilmington, DE",39.7408102,-75.5945967
DENC524926,"1913 Maple  Wilmington, DE",39.7438671,-75.57599859999999
DENC2019704,"1508 W Latimer  Wilmington, DE",39.7352193,-75.5749819
DENC2016150,"1605 Robbins  Wilmington, DE",39.736497,-75.577396
DENC2000340,"522 N Lincoln  Wilmington, DE",39.7499707,-75.5707759
DENC2019566,"1661 Coleman  Wilmington, DE",39.7310434,-75.5734963
DENC2017900,"2 Brighton  Wilmington, DE",39.7377321,-75.608965
DENC2000365,"111 S Colonial  Wilmington, DE",39.7451475,-75.5854826
DENC2005028,"507 N Van Buren  Wilmington, DE",39.74591580000001,-75.56135309999999
DENC2004710,"606 Geddes  Wilmington, DE",39.7432658,-75.57789629999999
DENC528806,"219 Locust  Wilmington, DE",39.7363607,-75.59926879999999
DENC2020594,"108 6Th  Wilmington, DE",39.7421633,-75.551374
DENC2018092,"602 Geddes  Wilmington, DE",39.7433558,-75.577828
DENC2020838,"1501 Old Farm  Wilmington, DE",39.7442539,-75.604691
DENC2017620,"310 South Union  Wilmington, DE",39.7448842,-75.5756724
DENC2011650,"1501 E Latimer  Wilmington, DE",39.735612,-75.574241
DENC2000739,"1807 W 5Th  Wilmington, DE",39.749453,-75.570566
DENC2000652,"1211 Mccoy  Wilmington, DE",39.746751,-75.562519
DENC2007836,"227 Alban  Wilmington, DE",39.7313037,-75.573917
DENC526276,"1506 Sycamore  Wilmington, DE",39.7407529,-75.5713588
